customer_id,customer_gender,customer_age,customer_education,kids_home,teens_home,latitude,longitude,customer_loyalty,typical_hour,distinct_stores_visited,total_distinct_products,percentage_of_products_bought_promotion,number_complaints,spend_groceries,spend_electronics,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,cluster_ward2,cluster_st_ward3
3268,0,40,2,0,0,38.77920867919237,-9.157443153994944,0,11,3,130,0.0891772349368413,0,121,1480,318,232,293,401,111,50,197,0.0377770839837652,0.4620668123634093,0.0992819231970028,0.0724320949110209,0.091476740555729,0.1251951295660318,0.0346550109272556,0.0156103652825476,0.0615048392132375,0,1
3293,0,59,3,1,0,38.73219927254309,-9.186626304446325,0,5,1,10,0.0915107303065157,0,796,997,350,331,243,51,255,49,200,0.2432762836185819,0.3047066014669927,0.1069682151589242,0.101161369193154,0.0742665036674816,0.0155867970660146,0.0779339853300733,0.0149755501222493,0.0611246943765281,0,1
3295,0,28,2,0,1,38.73006381464771,-9.156753664596302,0,10,2,7,0.0922968897593415,0,533,45,378,206,247,246,99,55,198,0.2655705032386646,0.0224215246636771,0.1883408071748878,0.1026407573492775,0.1230692575984055,0.1225710014947683,0.0493273542600896,0.0274040857000498,0.0986547085201793,0,1
3320,1,38,2,0,0,38.7108737604025,-9.193117122608722,0,13,2,40,0.1250872805889516,1,580,567,199,376,165,360,235,58,200,0.2116788321167883,0.206934306569343,0.0726277372262773,0.1372262773722627,0.0602189781021897,0.1313868613138686,0.0857664233576642,0.0211678832116788,0.072992700729927,0,1
3333,1,72,3,1,1,38.76300401874042,-9.1240782526481,0,17,2,62,0.0837534114639544,0,652,1033,100,269,237,329,363,41,197,0.2024216081962123,0.3207078547035082,0.0310462589257994,0.0835144365104005,0.0735796336541446,0.1021421918658801,0.1126979199006519,0.0127289661595777,0.0611611300838249,0,1
3343,1,34,2,0,0,38.74536340092708,-9.163466301063272,0,18,2,6,0.1153279332392582,0,1602,476,434,285,194,283,274,47,203,0.4218009478672986,0.1253291205897841,0.1142706687730384,0.0750394944707741,0.0510795155344918,0.0745129015271195,0.072143233280674,0.012374934175882,0.0534491837809373,0,1
3350,1,43,1,0,0,38.75699817444065,-9.166955729365355,0,6,3,6,0.0848784062698507,0,884,712,247,154,296,360,287,52,203,0.2766823161189358,0.222848200312989,0.0773082942097026,0.0482003129890453,0.0926447574334898,0.1126760563380281,0.0898278560250391,0.0162754303599374,0.0635367762128325,0,1
3356,0,24,3,0,1,38.71886114698202,-9.152628209422495,0,17,2,41,0.109965204391667,1,332,414,334,258,319,372,33,56,196,0.1434745030250648,0.1789109766637856,0.1443388072601555,0.111495246326707,0.1378565254969749,0.1607605877268798,0.0142610198789974,0.024200518582541,0.0847018150388937,0,1
3391,0,25,1,1,1,38.744994880022176,-9.19171710938348,0,8,3,73,0.075018989624731,1,16,552,388,461,308,213,236,56,201,0.0065816536404771,0.2270670505964623,0.1596051007815713,0.1896338955162484,0.1266968325791855,0.0876182640888523,0.0970793911970382,0.02303578774167,0.0826820238584944,0,1
3396,1,42,3,1,1,38.74204682385546,-9.13577829678242,0,4,2,65,0.1031580505827662,1,1204,441,9,278,323,280,141,49,189,0.4131777625257378,0.1513383665065202,0.0030885380919698,0.095401509951956,0.110844200411805,0.0960878517501715,0.0483870967741935,0.01681537405628,0.0648592999313658,0,1
3410,1,25,2,1,1,38.73503383085369,-9.19513839092619,0,21,3,57,0.0639331037093058,0,1624,123,365,287,255,147,289,55,207,0.4844868735083532,0.0366945107398568,0.108890214797136,0.0856205250596658,0.0760739856801909,0.043854415274463,0.086217183770883,0.0164081145584725,0.0617541766109785,0,1
3418,1,70,2,1,0,38.77785325297647,-9.148291842870831,0,21,2,161,0.1141163644713661,1,569,766,315,313,294,127,79,49,197,0.2100406053894426,0.2827611664820967,0.1162790697674418,0.1155407899593946,0.1085271317829457,0.0468807678110003,0.0291620524178663,0.0180878552971576,0.0727205610926541,0,1
3422,1,50,2,1,0,38.72095978863669,-9.1375006058248,0,22,2,8,0.1094658740957827,1,800,465,320,333,309,77,273,56,205,0.2818886539816772,0.1638477801268499,0.1127554615926709,0.1173361522198731,0.1088794926004228,0.0271317829457364,0.0961945031712473,0.0197322057787174,0.0722339675828047,0,1
3435,1,45,2,1,1,38.73725537815277,-9.124866400902418,0,16,2,15,0.0963905429811222,1,222,456,271,348,115,269,84,47,204,0.1101190476190476,0.2261904761904762,0.1344246031746031,0.1726190476190476,0.0570436507936507,0.1334325396825396,0.0416666666666666,0.023313492063492,0.1011904761904761,0,1
3442,0,34,2,0,0,38.76283727876074,-9.185813860883158,0,18,2,54,0.0734500665179839,0,1151,10,295,356,451,124,142,56,202,0.412988876928597,0.0035880875493362,0.105848582705418,0.1277359167563688,0.1618227484750627,0.0444922856117689,0.050950843200574,0.0200932902762827,0.0724793684965913,0,1
3452,0,28,2,0,0,38.73410222735634,-9.177611434527863,0,18,2,86,0.0958226418788116,0,802,459,330,375,295,25,244,49,199,0.2886969042476602,0.1652267818574514,0.1187904967602591,0.1349892008639308,0.1061915046796256,0.0089992800575953,0.087832973362131,0.0176385889128869,0.0716342692584593,0,1
3453,1,22,2,0,1,38.76477150608408,-9.181021429566687,0,18,2,97,0.0835376684664285,1,548,269,395,254,260,188,100,39,194,0.2438807298620382,0.1197151757899421,0.1757899421450823,0.1130396083667111,0.1157098353360035,0.0836671117044948,0.0445037828215398,0.0173564753004005,0.0863373386737872,0,1
3461,0,56,1,1,1,38.76335713390264,-9.156647345046077,0,19,2,51,0.0962024347526542,0,26,383,192,326,234,301,287,51,199,0.0130065032516258,0.1915957978989494,0.096048024012006,0.1630815407703852,0.1170585292646323,0.1505752876438219,0.1435717858929464,0.025512756378189,0.0995497748874437,0,1
3482,1,79,3,0,0,38.749694312038265,-9.18071870262275,0,18,2,28,0.0896730094710382,1,1171,396,281,198,340,23,139,54,197,0.4183637013219007,0.1414790996784566,0.1003929974991068,0.0707395498392283,0.1214719542693819,0.0082172204358699,0.0496605930689532,0.0192926045016077,0.0703822793854948,0,1
3489,1,70,3,1,0,38.74234731076255,-9.16882935877971,0,13,2,17,0.1019238858265867,0,332,420,315,448,221,129,359,48,197,0.1344673957067638,0.1701093560145808,0.1275820170109356,0.1814499797488862,0.0895099230457675,0.0522478736330498,0.145402997164844,0.0194410692588092,0.0797893884163629,0,1
3520,0,74,3,1,0,38.78259067815304,-9.124738611828908,0,18,3,74,0.116451226679624,1,679,363,318,299,471,215,105,48,206,0.2511094674556213,0.1342455621301775,0.1176035502958579,0.110576923076923,0.1741863905325443,0.0795118343195266,0.0388313609467455,0.0177514792899408,0.0761834319526627,0,1
3523,1,76,3,0,1,38.74980185955975,-9.193502729890442,0,22,2,58,0.0719823380934713,1,1246,863,330,247,292,78,148,59,203,0.3594922100403924,0.2489901904212348,0.0952106174264281,0.0712637045585689,0.0842469705712637,0.0225043277553375,0.0427005193306405,0.0170225043277553,0.0585689555683785,0,1
3529,1,63,3,0,1,38.71115636265523,-9.158415256435184,0,9,2,193,0.0940590838809733,1,1178,540,337,148,332,293,273,47,204,0.3514319809069212,0.1610978520286396,0.1005369928400954,0.0441527446300716,0.0990453460620525,0.0874105011933174,0.0814439140811455,0.0140214797136038,0.0608591885441527,0,1
3547,1,59,2,0,1,38.751146047579134,-9.186600962584505,0,11,2,147,0.096405130516343,0,771,502,367,503,157,148,150,50,201,0.2706212706212706,0.1762021762021762,0.1288171288171288,0.1765531765531765,0.0551070551070551,0.0519480519480519,0.0526500526500526,0.0175500175500175,0.0705510705510705,0,1
3548,0,63,2,1,0,38.71218726376394,-9.144420187409978,0,5,2,5,0.08109312240995,0,816,805,192,284,447,288,159,54,201,0.2513863216266174,0.2479975354282193,0.0591497227356746,0.0874922982131854,0.1377079482439926,0.088724584103512,0.0489833641404805,0.0166358595194085,0.0619223659889094,0,1
3554,0,28,3,0,0,38.77728906368628,-9.183161386150548,0,10,2,61,0.0847794192856811,1,584,1076,237,304,472,39,300,50,204,0.1788120024494794,0.3294549908144519,0.0725658297611757,0.0930802204531537,0.1445192896509491,0.0119412124923453,0.091855480710349,0.0153092467850581,0.0624617268830373,0,1
3572,0,31,3,1,0,38.72122348128254,-9.17655095146735,0,16,2,51,0.0939164482211198,0,686,745,487,279,607,296,63,49,202,0.200937316930287,0.2182190978324546,0.1426479203280609,0.0817223198594024,0.1777973052138254,0.0867018160515524,0.0184534270650263,0.0143526654950205,0.0591681312243702,0,1
3578,0,83,1,1,1,38.71203471945552,-9.193496607693511,0,12,2,30,0.135688883864502,1,120,306,198,281,285,130,217,51,198,0.0671892497200448,0.1713325867861142,0.1108622620380739,0.1573348264277715,0.1595744680851064,0.0727883538633818,0.1215005599104143,0.028555431131019,0.1108622620380739,0,1
3644,0,69,1,0,0,38.76701818526577,-9.15791532755912,0,1,2,116,0.1017589369908352,1,680,501,191,381,271,144,212,50,198,0.258751902587519,0.1906392694063927,0.0726788432267884,0.1449771689497717,0.1031202435312024,0.0547945205479452,0.0806697108066971,0.0190258751902587,0.0753424657534246,0,1
3680,0,49,2,0,0,38.77383185244466,-9.120915128293229,0,18,3,5,0.1005202209510107,1,974,1024,301,213,209,314,76,53,205,0.2891065598100326,0.3039477589789255,0.0893440189967349,0.0632235084594835,0.0620362125259721,0.093202730780647,0.0225586227367171,0.0157316711190264,0.0608489165924606,0,1
3682,1,69,2,1,1,38.74359178358363,-9.156360937512718,0,10,3,49,0.1035888868755243,1,1375,449,308,253,278,163,16,46,195,0.4459941615309763,0.1456373662017515,0.0999026921829387,0.0820629257216996,0.0901719104768083,0.0528705806033084,0.0051897502432695,0.0149205319493999,0.0632500810898475,0,1
3683,1,72,2,0,0,38.72834791362802,-9.135331477913098,0,9,2,30,0.0931684848269362,0,18,352,196,105,354,283,278,48,205,0.0097879282218597,0.1914083741163676,0.1065796628602501,0.0570962479608482,0.1924959216965742,0.1538879825992387,0.1511691136487221,0.0261011419249592,0.1114736269711799,0,1
3688,0,78,2,0,1,38.74013286949251,-9.14194129061187,0,18,2,4,0.1329615557989797,1,80,68,364,396,326,133,55,47,194,0.0481058328322309,0.0408899579073962,0.2188815393866506,0.238123872519543,0.1960312687913409,0.0799759470835838,0.0330727600721587,0.0282621767889356,0.1166566446181599,0,1
3694,1,27,1,0,1,38.78163642745815,-9.121357426164776,0,20,1,72,0.0703663865678087,1,754,323,283,292,596,146,255,56,199,0.2596418732782369,0.1112258953168044,0.0974517906336088,0.1005509641873278,0.2052341597796143,0.0502754820936639,0.0878099173553719,0.0192837465564738,0.068526170798898,0,1
3722,1,61,2,1,1,38.75544556663149,-9.152149790482504,0,20,2,61,0.0871973737624043,0,532,497,347,341,285,129,273,53,205,0.1998497370398196,0.186701728024042,0.1303531179564237,0.128099173553719,0.1070623591284748,0.0484598046581517,0.1025544703230653,0.0199098422238918,0.0770097670924117,0,1
3723,0,55,2,1,0,38.7863130565039,-9.1654996901321,0,9,1,183,0.0961740248124358,0,219,397,394,359,242,300,304,54,202,0.0886280857952246,0.1606636989073249,0.1594496155402671,0.1452853095912586,0.0979360582760016,0.1214083367057871,0.1230271145285309,0.0218535006070416,0.0817482800485633,0,1
3727,1,40,2,1,0,38.71293009385622,-9.154220667246252,0,18,2,53,0.0867589197256543,0,685,77,559,372,304,345,67,54,199,0.2573253193087904,0.0289256198347107,0.2099924868519909,0.1397445529676934,0.1141998497370398,0.1296018031555221,0.0251690458302028,0.0202854996243426,0.0747558226897069,0,1
3750,0,24,3,0,0,38.73436861332683,-9.17327120637867,0,18,2,73,0.0808707627977826,0,1142,269,323,382,320,326,91,47,190,0.3695792880258899,0.0870550161812297,0.1045307443365695,0.1236245954692556,0.1035598705501618,0.1055016181229773,0.0294498381877022,0.015210355987055,0.0614886731391585,0,1
3751,0,61,3,1,1,38.71837942454949,-9.18836440218576,0,18,2,80,0.1166532516379626,1,807,730,283,501,193,192,60,52,199,0.2674842558833278,0.2419622141199867,0.0938017898574743,0.1660589990056347,0.0639708319522704,0.0636393768644348,0.0198873052701358,0.0172356645674511,0.065959562479284,0,1
3781,1,61,1,1,1,38.75625219004255,-9.180545038650884,0,20,2,91,0.1232807082926571,1,248,1069,493,237,370,207,314,43,198,0.0780119534444793,0.3362692670651148,0.1550802139037433,0.0745517458320226,0.1163888015099087,0.0651148159798678,0.0987731991192198,0.0135262661214218,0.0622837370242214,0,1
3794,1,33,2,0,0,38.74919247518317,-9.162696567935972,0,12,2,78,0.1432624104160902,1,240,64,322,170,281,151,340,47,202,0.132085855806274,0.035222894881673,0.1772151898734177,0.0935608145294441,0.1546505228398459,0.0831040176114474,0.1871216290588882,0.0258668134287286,0.1111722619702806,0,1
3827,0,33,1,1,1,38.77659601618538,-9.191129149502144,0,16,2,23,0.1278232589971588,1,769,804,435,343,362,138,262,40,201,0.22927847346452,0.2397137745974955,0.129695885509839,0.1022659511031604,0.1079308288610614,0.0411449016100178,0.0781156827668455,0.0119260584376863,0.0599284436493738,0,1
3839,1,62,2,0,0,38.74079967819964,-9.190822502886286,0,14,2,101,0.1031826185779615,0,279,840,257,117,178,18,178,48,200,0.1319148936170212,0.3971631205673759,0.1215130023640661,0.0553191489361702,0.084160756501182,0.0085106382978723,0.084160756501182,0.0226950354609929,0.0945626477541371,0,1
3886,1,74,1,0,1,38.72567804381921,-9.128592065597545,0,10,2,101,0.0705856105425971,1,1171,677,312,223,185,232,1,50,198,0.3840603476549688,0.2220400131190554,0.1023286323384716,0.0731387340111512,0.0606756313545424,0.0760905214824532,0.0003279763857002,0.0163988192850114,0.0649393243686454,0,1
3896,0,39,1,0,1,38.72282755124918,-9.183130248901389,0,17,2,32,0.1185480180708458,1,557,408,420,204,256,88,226,54,204,0.2304509722796855,0.1688043028547786,0.1737691352916839,0.0844021514273893,0.1059164253206454,0.0364087712039718,0.0935043442283822,0.0223417459660736,0.0844021514273893,0,1
3900,0,48,1,0,0,38.72444851518363,-9.166522586932508,0,14,2,19,0.0694759772003681,1,1112,51,340,259,384,239,391,50,203,0.3671178606800924,0.0168372400132056,0.1122482667547045,0.0855067679102013,0.1267745130406074,0.0789039286893364,0.1290855067679102,0.0165070980521624,0.0670188180917794,0,1
3912,1,63,3,1,1,38.717850998784265,-9.15990806933308,0,14,2,15,0.0637305408533446,1,184,1093,299,141,179,108,393,56,199,0.0693815987933635,0.4121417797888386,0.1127450980392156,0.0531674208144796,0.0674962292609351,0.0407239819004524,0.1481900452488687,0.0211161387631975,0.0750377073906485,0,1
3919,1,25,3,0,1,38.72662609702143,-9.128307242371443,0,15,1,5,0.0919940611697751,1,327,702,253,235,430,162,296,50,194,0.1234428086070215,0.2650056625141563,0.0955077387693469,0.0887127217818044,0.1623254058135145,0.0611551528878822,0.1117402793506983,0.0188750471876179,0.0732351830879577,0,1
3922,0,43,3,0,0,38.77058455583015,-9.153803123052665,0,14,2,22,0.0740204300791393,0,430,958,221,233,255,445,159,52,197,0.1457627118644067,0.3247457627118644,0.0749152542372881,0.0789830508474576,0.0864406779661016,0.1508474576271186,0.0538983050847457,0.0176271186440677,0.0667796610169491,0,1
3930,1,76,3,1,1,38.775329902939966,-9.180453591593054,0,4,2,93,0.1009355064593558,0,969,143,340,396,100,50,68,47,203,0.4183937823834197,0.0617443868739205,0.1468048359240069,0.1709844559585492,0.0431778929188255,0.0215889464594127,0.0293609671848013,0.020293609671848,0.0876511226252158,0,1
3979,0,25,3,1,1,38.734871796355854,-9.163571475365131,0,15,3,21,0.1321546547335199,1,772,337,272,332,413,264,231,49,199,0.2690833042872081,0.1174625304984315,0.0948065528058557,0.1157197629836179,0.143952596723597,0.092018124782154,0.0805158591843848,0.0170791216451725,0.0693621470895782,0,1
3991,1,68,3,1,0,38.71289053684829,-9.126828518418874,0,18,2,20,0.1370042435336513,1,909,42,474,81,194,79,309,53,197,0.3887938408896493,0.0179640718562874,0.2027373823781009,0.03464499572284,0.0829769033361847,0.0337895637296834,0.132164242942686,0.0226689478186484,0.0842600513259195,0,1
4003,0,55,1,0,1,38.78703667269264,-9.148362249348953,0,9,2,48,0.1179405987762527,0,633,945,218,225,269,179,89,47,201,0.2255880256593015,0.3367783321454027,0.0776906628652886,0.0801853171774768,0.0958660014255167,0.063791874554526,0.0317177476835352,0.0167498218104062,0.0716322166785459,0,1
4011,0,53,3,1,0,38.76782952894549,-9.163954661470209,0,11,1,56,0.1049955403950626,1,140,254,191,232,314,356,210,43,202,0.0720906282183316,0.1307929969104016,0.0983522142121524,0.1194644696189495,0.1616889804325437,0.1833161688980432,0.1081359423274974,0.0221421215242018,0.1040164778578784,0,1
4012,0,56,2,1,0,38.73236133685591,-9.196116353045287,0,18,2,75,0.1227926549199875,1,253,1508,131,251,226,130,190,48,195,0.0862892223738062,0.514324693042292,0.0446793997271487,0.0856070941336971,0.0770804911323328,0.0443383356070941,0.0648021828103683,0.0163710777626193,0.0665075034106412,0,1
4015,0,83,1,0,1,38.78317540976047,-9.172661810018829,0,7,2,88,0.0683591699447908,1,154,66,281,389,298,122,220,52,207,0.0860816098378982,0.0368921185019564,0.1570709893795416,0.2174399105645612,0.1665735047512576,0.0681945220793739,0.1229737283398546,0.029066517607602,0.1157070989379541,0,1
4019,0,50,3,1,1,38.717232074224704,-9.141324407704014,0,17,2,118,0.0904020148060968,0,993,483,523,295,234,165,168,58,207,0.3176583493282149,0.1545105566218809,0.1673064619321817,0.0943698016634676,0.0748560460652591,0.0527831094049904,0.0537428023032629,0.018554062699936,0.0662188099808061,0,1
4044,1,27,2,0,0,38.75425843421113,-9.127151503460729,0,18,2,6,0.1049886118713391,2,201,526,115,318,235,10,119,53,198,0.1132394366197183,0.2963380281690141,0.0647887323943662,0.1791549295774648,0.1323943661971831,0.0056338028169014,0.0670422535211267,0.0298591549295774,0.1115492957746479,0,1
4055,1,69,2,1,0,38.763402344305234,-9.183065626932896,0,15,2,54,0.0899791215254523,1,996,323,209,337,223,195,275,47,201,0.3549536707056308,0.1151104775481111,0.0744832501781895,0.1200997861724875,0.0794725588025659,0.0694939415538132,0.0980042765502494,0.0167498218104062,0.0716322166785459,0,1
4076,0,34,1,1,1,38.75339517968796,-9.188241529628185,0,18,3,16,0.1091681731783646,1,1274,1008,347,67,320,168,164,48,204,0.3538888888888888,0.28,0.0963888888888888,0.0186111111111111,0.0888888888888888,0.0466666666666666,0.0455555555555555,0.0133333333333333,0.0566666666666666,0,1
4086,0,42,2,1,2,38.76209884638599,-9.139583761276322,0,11,2,87,0.1022636069807245,0,504,118,223,466,354,199,175,51,204,0.2197035745422842,0.051438535309503,0.0972101133391456,0.2031386224934612,0.1543156059285091,0.0867480383609415,0.0762859633827375,0.0222319093286835,0.088927637314734,0,1
4092,1,69,3,0,1,38.73465767999991,-9.17907555319349,0,12,2,96,0.1081857537764753,0,1493,506,221,281,300,313,159,47,197,0.4245095251634916,0.1438726187091271,0.0628376457207847,0.0798976400341199,0.0852999715666761,0.0889963036678987,0.0452089849303383,0.0133636622121125,0.0560136479954506,0,1
4123,0,66,1,0,0,38.73471935379492,-9.140393852601704,0,18,2,93,0.1397520927853415,0,217,263,282,374,351,152,181,47,197,0.1051356589147286,0.127422480620155,0.1366279069767441,0.1812015503875969,0.1700581395348837,0.0736434108527131,0.0876937984496124,0.0227713178294573,0.0954457364341085,0,1
4132,1,59,2,1,0,38.74020731094899,-9.186193468653606,0,22,2,104,0.0946316360503102,0,407,263,426,246,181,197,130,55,193,0.1939942802669208,0.1253574833174451,0.2030505243088655,0.1172545281220209,0.0862726406101048,0.0938989513822688,0.0619637750238322,0.0262154432793136,0.0919923736892278,0,1
4136,1,53,1,0,1,38.73764266432458,-9.127605683469278,0,18,2,49,0.111766691754832,0,101,39,305,337,195,286,87,48,206,0.0629675810473815,0.0243142144638403,0.1901496259351621,0.2100997506234413,0.121571072319202,0.1783042394014962,0.0542394014962593,0.0299251870324189,0.128428927680798,0,1
4158,0,72,3,0,1,38.715201643048346,-9.131129970324825,0,22,1,21,0.1085731679136287,1,601,334,202,394,309,245,188,45,202,0.2384920634920635,0.1325396825396825,0.0801587301587301,0.1563492063492063,0.1226190476190476,0.0972222222222222,0.0746031746031746,0.0178571428571428,0.0801587301587301,0,1
4170,0,77,2,0,1,38.71151577546367,-9.128349640097268,0,21,2,109,0.0882663237985761,1,119,486,352,39,227,169,156,49,202,0.0661478599221789,0.2701500833796553,0.1956642579210672,0.0216787103946637,0.1261812117843246,0.093941078376876,0.0867148415786548,0.0272373540856031,0.1122846025569761,0,1
4185,1,53,2,1,0,38.769505257772266,-9.184772855370513,0,20,3,74,0.1125415089099604,1,762,490,286,284,224,112,109,52,199,0.3026211278792692,0.1945988880063542,0.1135822081016679,0.1127879269261318,0.0889594916600476,0.0444797458300238,0.0432883240667196,0.0206513105639396,0.0790309769658459,0,1
4193,0,80,1,1,1,38.72897488681262,-9.131314118382468,0,0,2,55,0.1295083949901261,0,130,924,154,222,350,160,203,54,198,0.0542797494780793,0.38580375782881,0.0643006263048016,0.0926931106471816,0.1461377870563674,0.0668058455114822,0.0847599164926931,0.0225469728601252,0.0826722338204593,0,1
4197,0,25,2,1,1,38.724634263902296,-9.142693149023136,0,19,2,129,0.0970590364696582,1,680,383,113,336,354,160,408,49,204,0.2530703386676591,0.1425381466319315,0.0420543356903609,0.1250465202828433,0.1317454410122813,0.0595459620394492,0.1518422032005954,0.0182359508745813,0.0759211016002977,0,1
4209,1,48,3,1,0,38.71200991454392,-9.1908133267257,0,18,2,45,0.1018977988048912,0,347,660,438,161,74,196,235,48,206,0.146723044397463,0.2790697674418604,0.1852008456659619,0.068076109936575,0.0312896405919661,0.0828752642706131,0.0993657505285412,0.0202959830866807,0.0871035940803382,0,1
4212,0,69,1,0,0,38.74352598246146,-9.164048919484737,0,11,2,66,0.1089714499018283,1,459,449,261,206,357,290,239,50,197,0.1830143540669856,0.1790271132376395,0.104066985645933,0.0821371610845295,0.1423444976076555,0.1156299840510366,0.0952950558213716,0.0199362041467304,0.078548644338118,0,1
4263,0,65,1,1,0,38.73105210779887,-9.129062112656642,0,15,2,93,0.0716637144571922,1,1258,941,387,373,288,308,284,46,194,0.3084089237558225,0.2306937974993871,0.094876195145869,0.0914439813679823,0.07060554057367,0.0755087031135082,0.0696249080657023,0.0112772738416278,0.0475606766364304,0,1
4292,1,32,2,0,0,38.73568945523223,-9.160255673880023,0,11,2,29,0.0857123774208303,0,633,1198,246,220,337,89,346,46,196,0.1911809121111446,0.3618242222893386,0.0742977952280277,0.0664451827242525,0.1017819389912413,0.0268800966475385,0.1045001510117789,0.0138930836605255,0.0591966173361522,0,1
4308,0,74,3,1,1,38.731960016774565,-9.144272250430731,0,19,2,60,0.1374103197212818,0,1328,693,268,314,356,236,40,54,200,0.3806248208655775,0.1986242476354256,0.0768128403554027,0.0899971338492404,0.1020349670392662,0.0676411579249068,0.0114646030381198,0.0154772141014617,0.057323015190599,0,1
4331,0,24,1,1,1,38.7733601233554,-9.192455503947578,0,8,2,67,0.0915923341676973,0,677,1213,361,405,196,204,312,55,204,0.1866556382685415,0.3344361731458505,0.0995312930796801,0.1116625310173697,0.0540391508133443,0.0562448304383788,0.086021505376344,0.0151640474221119,0.0562448304383788,0,1
4344,1,47,3,1,0,38.75139736279065,-9.155369333879298,0,2,2,119,0.1157809068546912,1,827,158,366,250,176,124,368,48,211,0.3271360759493671,0.0625,0.1447784810126582,0.0988924050632911,0.0696202531645569,0.0490506329113924,0.1455696202531645,0.0189873417721519,0.0834651898734177,0,1
4367,1,27,1,1,0,38.76281353251045,-9.177181679301736,0,18,3,98,0.0921055268020729,0,1312,629,264,420,103,193,286,56,204,0.3784251514277473,0.1814248629939429,0.0761465243726564,0.1211421978655898,0.0297086818575137,0.0556677242572829,0.0824920680703778,0.0161522930487453,0.0588404961061436,0,1
4385,1,37,2,2,1,38.77447153039863,-9.124186344618638,0,18,1,75,0.1026186499087652,0,544,661,249,282,321,174,153,51,208,0.2058267120696178,0.2500945894816496,0.094211123723042,0.1066969353007945,0.1214528944381384,0.0658342792281498,0.05788876276958,0.0192962542565266,0.0786984487325009,0,1
4470,0,65,3,0,0,38.77006273661933,-9.167282527127462,0,1,1,55,0.0968642624119252,0,448,378,224,216,396,265,216,48,205,0.1869782971619365,0.1577629382303839,0.0934891485809682,0.0901502504173622,0.1652754590984975,0.110601001669449,0.0901502504173622,0.020033388981636,0.085559265442404,0,1
4486,1,46,1,1,1,38.743292445851296,-9.159303293739342,0,3,2,48,0.1096499494113103,1,1051,648,239,410,230,249,240,55,207,0.3157104235506158,0.1946530489636527,0.0717933313307299,0.1231601081405827,0.0690898167617903,0.0747972364073295,0.0720937218383899,0.0165214779212976,0.0621808350856112,0,1
4493,1,71,3,0,0,38.7172575224356,-9.125552517009776,0,17,2,123,0.0980322935828386,0,840,81,438,432,441,207,229,48,203,0.2877697841726618,0.0277492291880781,0.1500513874614594,0.1479958890030832,0.1510791366906475,0.0709146968139773,0.0784515244946899,0.0164439876670092,0.0695443645083932,0,1
4526,1,54,2,0,1,38.70901034401489,-9.14172878035514,0,2,3,7,0.0769241941595911,0,396,836,171,256,256,113,300,46,205,0.1535478867778208,0.3241566498642885,0.0663047692904226,0.0992632803412175,0.0992632803412175,0.0438154323381155,0.1163241566498642,0.0178363706863125,0.0794881737107406,0,1
4534,1,36,2,0,0,38.7755652094387,-9.146638680288234,0,19,2,73,0.105239281975475,1,812,776,287,335,286,226,40,51,194,0.270036581310276,0.2580645161290322,0.0954439640838044,0.1114067176587961,0.0951114067176588,0.0751579647489191,0.0133022946458264,0.0169604256734286,0.064516129032258,0,1
4539,1,74,2,0,1,38.753185506437234,-9.188649298413589,0,10,3,36,0.085326310714991,1,679,731,224,250,223,215,25,46,199,0.2619598765432099,0.2820216049382716,0.0864197530864197,0.0964506172839506,0.0860339506172839,0.0829475308641975,0.009645061728395,0.0177469135802469,0.0767746913580246,0,1
4605,1,23,3,1,1,38.71311394671481,-9.139142823045816,0,18,3,63,0.1024328266828954,1,707,96,279,133,396,164,106,50,199,0.3319248826291079,0.0450704225352112,0.1309859154929577,0.0624413145539906,0.1859154929577464,0.0769953051643192,0.0497652582159624,0.0234741784037558,0.0934272300469483,0,1
4608,1,52,2,1,0,38.77268490235596,-9.12182999836077,0,15,1,76,0.0928260097129146,1,932,409,297,252,326,185,342,51,204,0.3108739159439626,0.1364242828552368,0.0990660440293529,0.0840560373582388,0.1087391594396264,0.0617078052034689,0.1140760507004669,0.0170113408939292,0.0680453635757171,0,1
4613,0,65,1,0,0,38.75268704815169,-9.12973129530183,0,2,2,57,0.0833521898783719,0,71,1404,125,170,259,99,338,48,190,0.0262573964497041,0.5192307692307693,0.0462278106508875,0.0628698224852071,0.095784023668639,0.0366124260355029,0.125,0.0177514792899408,0.0702662721893491,0,1
4627,0,63,2,0,0,38.712160670055546,-9.161342404267156,0,16,3,40,0.0996379192308803,0,879,281,218,259,353,205,280,48,192,0.3237569060773481,0.1034990791896869,0.0802946593001841,0.0953959484346224,0.1300184162062615,0.0755064456721915,0.1031307550644567,0.0176795580110497,0.0707182320441989,0,1
4642,1,39,3,1,1,38.7202040573216,-9.158873043897744,0,11,2,35,0.1152790389850727,0,635,90,362,198,404,150,227,51,203,0.2737068965517241,0.0387931034482758,0.1560344827586207,0.0853448275862069,0.1741379310344827,0.0646551724137931,0.0978448275862069,0.0219827586206896,0.0875,0,1
